User-ID;ISBN;Book-Rating;Book-Title;Book-Author;Year-Of-Publication;City;State;Country;AgeGroup;content
235105;0345452550;9;A Cold Heart: An Alex Delaware Novel;JONATHAN KELLERMAN;2003;st louis;missouri;usa;Middle Age;A Cold Heart: An Alex Delaware Novel JONATHAN KELLERMAN 2003
235105;0345452577;9;The Conspiracy Club;JONATHAN KELLERMAN;2003;st louis;missouri;usa;Middle Age;The Conspiracy Club JONATHAN KELLERMAN 2003
235105;0345452593;8;Therapy;Jonathan Kellerman;2004;st louis;missouri;usa;Middle Age;Therapy Jonathan Kellerman 2004
235105;0345452704;7;Dying to Please;LINDA HOWARD;2002;st louis;missouri;usa;Middle Age;Dying to Please LINDA HOWARD 2002
235105;0374199698;8;Middlesex: A Novel;Jeffrey Eugenides;2002;st louis;missouri;usa;Middle Age;Middlesex: A Novel Jeffrey Eugenides 2002
235105;0374281602;8;Reversible Errors: A Novel;Scott Turow;2002;st louis;missouri;usa;Middle Age;Reversible Errors: A Novel Scott Turow 2002
235105;0375413634;6;The Emperor of Ocean Park (Today Show Book Club #1);Stephen L. Carter;2002;st louis;missouri;usa;Middle Age;The Emperor of Ocean Park (Today Show Book Club #1) Stephen L. Carter 2002
235105;0380707616;7;Downtown;Ed McBain;1993;st louis;missouri;usa;Middle Age;Downtown Ed McBain 1993
235105;0380714752;8;The True Confessions of Charlotte Doyle (rack);Avi;1992;st louis;missouri;usa;Middle Age;The True Confessions of Charlotte Doyle (rack) Avi 1992
235105;0380728133;8;Bloodsucking Fiends: A Love Story;Christopher Moore;1996;st louis;missouri;usa;Middle Age;Bloodsucking Fiends: A Love Story Christopher Moore 1996
235105;0380813815;10;Lamb : The Gospel According to Biff, Christ's Childhood Pal;Christopher Moore;2003;st louis;missouri;usa;Middle Age;Lamb : The Gospel According to Biff, Christ's Childhood Pal Christopher Moore 2003
235105;0380977303;9;Partner in Crime;J.A. Jance;2002;st louis;missouri;usa;Middle Age;Partner in Crime J.A. Jance 2002
235105;0385334842;9;Unfit to Practice;PERRI O'SHAUGHNESSY;2002;st louis;missouri;usa;Middle Age;Unfit to Practice PERRI O'SHAUGHNESSY 2002
235105;0385416342;9;The Firm;John Grisham;1991;st louis;missouri;usa;Middle Age;The Firm John Grisham 1991
235105;038542471X;8;The Client;John Grisham;1993;st louis;missouri;usa;Middle Age;The Client John Grisham 1993
235105;0385424728;7;The Chamber;John Grisham;1994;st louis;missouri;usa;Middle Age;The Chamber John Grisham 1994
235105;0385472951;9;The Partner;John Grisham;1997;st louis;missouri;usa;Middle Age;The Partner John Grisham 1997
235105;0385503822;8;The Summons;John Grisham;2002;st louis;missouri;usa;Middle Age;The Summons John Grisham 2002
235105;0385504209;6;The Da Vinci Code;Dan Brown;2003;st louis;missouri;usa;Middle Age;The Da Vinci Code Dan Brown 2003
235105;038550926X;4;The Devil Wears Prada : A Novel;LAUREN WEISBERGER;2003;st louis;missouri;usa;Middle Age;The Devil Wears Prada : A Novel LAUREN WEISBERGER 2003
235105;0385510438;9;The Last Juror;John Grisham;2004;st louis;missouri;usa;Middle Age;The Last Juror John Grisham 2004
235105;0385511612;8;Bleachers;John Grisham;2003;st louis;missouri;usa;Middle Age;Bleachers John Grisham 2003
235105;0385512104;10;The Curious Incident of the Dog in the Night-Time (Today Show Book Club #13);Mark Haddon;2003;st louis;missouri;usa;Middle Age;The Curious Incident of the Dog in the Night-Time (Today Show Book Club #13) Mark Haddon 2003
235105;0393307050;10;Master and Commander (Aubrey-Maturin (Paperback));Patrick O'Brian;1990;st louis;missouri;usa;Middle Age;Master and Commander (Aubrey-Maturin (Paperback)) Patrick O'Brian 1990
235105;0399133984;8;Open Season;Archer Mayor;1988;st louis;missouri;usa;Middle Age;Open Season Archer Mayor 1988
235105;039913414X;8;The Edge;Dick Francis;1989;st louis;missouri;usa;Middle Age;The Edge Dick Francis 1989
235105;0399134700;9;Straight;Dick Francis;1989;st louis;missouri;usa;Middle Age;Straight Dick Francis 1989
235105;0399138153;9;Winter Prey;John Sandford;1993;st louis;missouri;usa;Middle Age;Winter Prey John Sandford 1993
235105;0399138714;9;Decider;Dick Francis;1993;st louis;missouri;usa;Middle Age;Decider Dick Francis 1993
235105;0399139141;9;Night Prey;John Sandford;1994;st louis;missouri;usa;Middle Age;Night Prey John Sandford 1994
235105;0399141855;8;To the Hilt;Dick Francis;1996;st louis;missouri;usa;Middle Age;To the Hilt Dick Francis 1996
235105;0399143025;9;10 Lb. Penalty;Dick Francis;1997;st louis;missouri;usa;Middle Age;10 Lb. Penalty Dick Francis 1997
235105;039914563X;8;The Bear and the Dragon;Tom Clancy;2000;st louis;missouri;usa;Middle Age;The Bear and the Dragon Tom Clancy 2000
235105;0399146431;8;The Bonesetter's Daughter;Amy Tan;2001;st louis;missouri;usa;Middle Age;The Bonesetter's Daughter Amy Tan 2001
235105;0399148639;10;Mortal Prey;John Sandford;2002;st louis;missouri;usa;Middle Age;Mortal Prey John Sandford 2002
235105;0399148701;7;Red Rabbit;Tom Clancy;2002;st louis;missouri;usa;Middle Age;Red Rabbit Tom Clancy 2002
235105;0399148817;9;Sleep No More;Greg Iles;2002;st louis;missouri;usa;Middle Age;Sleep No More Greg Iles 2002
235105;0399149155;8;Q Is for Quarry;Sue Grafton;2002;st louis;missouri;usa;Middle Age;Q Is for Quarry Sue Grafton 2002
235105;0399149759;8;Flashback;Nevada Barr;2003;st louis;missouri;usa;Middle Age;Flashback Nevada Barr 2003
235105;0399150404;8;Deception;John Altman;2003;st louis;missouri;usa;Middle Age;Deception John Altman 2003
235105;0399150439;9;Naked Prey;John Sandford;2003;st louis;missouri;usa;Middle Age;Naked Prey John Sandford 2003
235105;0399150846;5;Dead Famous;Carol O'Connell;2003;st louis;missouri;usa;Middle Age;Dead Famous Carol O'Connell 2003
235105;0399151451;8;Bad Business;Robert B. Parker;2004;st louis;missouri;usa;Middle Age;Bad Business Robert B. Parker 2004
235105;039915180X;9;Hidden Prey;John Sandford;2004;st louis;missouri;usa;Middle Age;Hidden Prey John Sandford 2004
235105;0425109720;8;Patriot Games (Jack Ryan Novels);Tom Clancy;1992;st louis;missouri;usa;Middle Age;Patriot Games (Jack Ryan Novels) Tom Clancy 1992
235105;0425116840;8;The Cardinal of the Kremlin (Jack Ryan Novels);Tom Clancy;1989;st louis;missouri;usa;Middle Age;The Cardinal of the Kremlin (Jack Ryan Novels) Tom Clancy 1989
235105;0425120279;8;The Hunt for Red October;Tom Clancy;1990;st louis;missouri;usa;Middle Age;The Hunt for Red October Tom Clancy 1990
235105;0425121631;5;Rules of Prey;John Sandford;1992;st louis;missouri;usa;Middle Age;Rules of Prey John Sandford 1992
235105;0425132048;9;Eyes of Prey;John Sandford;2004;st louis;missouri;usa;Middle Age;Eyes of Prey John Sandford 2004
235105;0425135020;7;The Empress File;John Sandford;2001;st louis;missouri;usa;Middle Age;The Empress File John Sandford 2001
235105;0425143325;8;Without Remorse;Tom Clancy;2004;st louis;missouri;usa;Middle Age;Without Remorse Tom Clancy 2004
235105;0425144372;8;Clear and Present Danger;Tom Clancy;1994;st louis;missouri;usa;Middle Age;Clear and Present Danger Tom Clancy 1994
235105;0425152898;9;Mind Prey;John Sandford;2004;st louis;missouri;usa;Middle Age;Mind Prey John Sandford 2004
235105;0425157539;9;Sudden Prey;John Sandford;1997;st louis;missouri;usa;Middle Age;Sudden Prey John Sandford 1997
235105;0425158632;8;Executive Orders (Jack Ryan Novels);Tom Clancy;1997;st louis;missouri;usa;Middle Age;Executive Orders (Jack Ryan Novels) Tom Clancy 1997
235105;0425170349;8;Rainbow Six;Tom Clancy;2004;st louis;missouri;usa;Middle Age;Rainbow Six Tom Clancy 2004
235105;0425178765;8;Easy Prey;John Sandford;2001;st louis;missouri;usa;Middle Age;Easy Prey John Sandford 2001
235105;0425188361;8;Cerulean Sins: An Anita Blake, Vampire Hunter Novel;Laurell K. Hamilton;2003;st louis;missouri;usa;Middle Age;Cerulean Sins: An Anita Blake, Vampire Hunter Novel Laurell K. Hamilton 2003
235105;0425189864;9;Mortal Prey;John Sandford;2003;st louis;missouri;usa;Middle Age;Mortal Prey John Sandford 2003
235105;0425191184;8;Red Rabbit;Tom Clancy;2003;st louis;missouri;usa;Middle Age;Red Rabbit Tom Clancy 2003
235105;043935806X;9;Harry Potter and the Order of the Phoenix (Book 5);J. K. Rowling;2003;st louis;missouri;usa;Middle Age;Harry Potter and the Order of the Phoenix (Book 5) J. K. Rowling 2003
235105;0440180295;8;Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death;Kurt Vonnegut;1991;st louis;missouri;usa;Middle Age;Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death Kurt Vonnegut 1991
235105;0440202043;7;Shell Seekers;Rosamunde Pilcher;1996;st louis;missouri;usa;Middle Age;Shell Seekers Rosamunde Pilcher 1996
235105;0440222818;9;Guilt;John T. Lescroart;1998;st louis;missouri;usa;Middle Age;Guilt John T. Lescroart 1998
235105;0440241537;8;The King of Torts;JOHN GRISHAM;2003;st louis;missouri;usa;Middle Age;The King of Torts JOHN GRISHAM 2003
235105;0440418321;10;The Golden Compass (His Dark Materials, Book 1);PHILIP PULLMAN;2001;st louis;missouri;usa;Middle Age;The Golden Compass (His Dark Materials, Book 1) PHILIP PULLMAN 2001
235105;0440418569;10;The Amber Spyglass (His Dark Materials, Book 3);PHILIP PULLMAN;2003;st louis;missouri;usa;Middle Age;The Amber Spyglass (His Dark Materials, Book 3) PHILIP PULLMAN 2003
235105;0440498058;10;A Wrinkle In Time;MADELEINE L'ENGLE;1998;st louis;missouri;usa;Middle Age;A Wrinkle In Time MADELEINE L'ENGLE 1998
235105;0440998050;10;A Wrinkle in Time;Madeleine L'Engle;1976;st louis;missouri;usa;Middle Age;A Wrinkle in Time Madeleine L'Engle 1976
235105;0441002935;7;The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback));Laurell K. Hamilton;2001;st louis;missouri;usa;Middle Age;The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback)) Laurell K. Hamilton 2001
235105;0441003745;7;Bloody Bones (Anita Blake Vampire Hunter (Paperback));Laurell K. Hamilton;2001;st louis;missouri;usa;Middle Age;Bloody Bones (Anita Blake Vampire Hunter (Paperback)) Laurell K. Hamilton 2001
235105;0441004520;8;Killing Dance (Anita Blake Vampire Hunter (Paperback));Laurell K. Hamilton;2001;st louis;missouri;usa;Middle Age;Killing Dance (Anita Blake Vampire Hunter (Paperback)) Laurell K. Hamilton 2001
235105;0441005241;7;Burnt Offerings (Anita Blake, Vampire Hunter);Laurell K. Hamilton;2001;st louis;missouri;usa;Middle Age;Burnt Offerings (Anita Blake, Vampire Hunter) Laurell K. Hamilton 2001
235105;0441005748;6;Blue Moon (Anita Blake Vampire Hunter);Laurell K. Hamilton;1998;st louis;missouri;usa;Middle Age;Blue Moon (Anita Blake Vampire Hunter) Laurell K. Hamilton 1998
235105;0441009239;8;Living Dead in Dallas (Southern Vampire Mysteries);Charlaine Harris;2002;st louis;missouri;usa;Middle Age;Living Dead in Dallas (Southern Vampire Mysteries) Charlaine Harris 2002
235105;0441010512;9;Club Dead (Southern Vampire Mysteries);Charlaine Harris;2003;st louis;missouri;usa;Middle Age;Club Dead (Southern Vampire Mysteries) Charlaine Harris 2003
235105;0446322180;9;Name of the Rose-Nla;Umberto Eco;1984;st louis;missouri;usa;Middle Age;Name of the Rose-Nla Umberto Eco 1984
235105;0446343455;10;Tourist Season;Carl Hiaasen;1987;st louis;missouri;usa;Middle Age;Tourist Season Carl Hiaasen 1987
235105;0446359173;6;Daddy;Loup Durand;1990;st louis;missouri;usa;Middle Age;Daddy Loup Durand 1990
235105;0446520659;7;The Lion's Game;Nelson DeMille;2000;st louis;missouri;usa;Middle Age;The Lion's Game Nelson DeMille 2000
235105;0446525804;5;Last Man Standing;David Baldacci;2001;st louis;missouri;usa;Middle Age;Last Man Standing David Baldacci 2001
235105;0446527297;7;The Millionaires;Brad Meltzer;2002;st louis;missouri;usa;Middle Age;The Millionaires Brad Meltzer 2002
235105;0446530239;7;If Looks Could Kill;Kate White;2002;st louis;missouri;usa;Middle Age;If Looks Could Kill Kate White 2002
235105;0446531316;9;Street Dreams;Faye Kellerman;2003;st louis;missouri;usa;Middle Age;Street Dreams Faye Kellerman 2003
235105;0446600547;7;Mary, Mary;Evan Hunter;1994;st louis;missouri;usa;Middle Age;Mary, Mary Evan Hunter 1994
235105;0446611638;8;Lost Light;Michael Connelly;2004;st louis;missouri;usa;Middle Age;Lost Light Michael Connelly 2004
235105;0449212602;9;The Handmaid's Tale;Margaret Atwood;1989;st louis;missouri;usa;Middle Age;The Handmaid's Tale Margaret Atwood 1989
235105;0449213943;10;All Quiet on the Western Front;Erich Maria Remarque;1995;st louis;missouri;usa;Middle Age;All Quiet on the Western Front Erich Maria Remarque 1995
235105;0449215296;10;Family: The Ties That Bind and Gag;Erma Bombeck;1991;st louis;missouri;usa;Middle Age;Family: The Ties That Bind and Gag Erma Bombeck 1991
235105;0449219410;10;Skin Tight;Carl Hiaasen;1990;st louis;missouri;usa;Middle Age;Skin Tight Carl Hiaasen 1990
235105;0451152190;8;Over the Edge;Jonathan Kellerman;1993;st louis;missouri;usa;Middle Age;Over the Edge Jonathan Kellerman 1993
235105;0451153553;8;Misery;Stephen King;1988;st louis;missouri;usa;Middle Age;Misery Stephen King 1988
235105;0451202856;9;Nothing but the Truth;John T. Lescroart;2001;st louis;missouri;usa;Middle Age;Nothing but the Truth John T. Lescroart 2001
235105;0451207645;8;The Oath;John Lescroart;2003;st louis;missouri;usa;Middle Age;The Oath John Lescroart 2003
235105;045121109X;5;Lawless;Christopher A. Darden;2004;st louis;missouri;usa;Middle Age;Lawless Christopher A. Darden 2004
235105;0505525526;6;Single White Vampire;Lynsay Sands;2003;st louis;missouri;usa;Middle Age;Single White Vampire Lynsay Sands 2003
235105;0515133876;7;Narcissus in Chains (Anita Blake Vampire Hunter (Paperback));Laurell K. Hamilton;2002;st louis;missouri;usa;Middle Age;Narcissus in Chains (Anita Blake Vampire Hunter (Paperback)) Laurell K. Hamilton 2002
235105;0515134279;8;The Straw Men;Michael Marshall;2002;st louis;missouri;usa;Middle Age;The Straw Men Michael Marshall 2002
235105;0515134503;7;Obsidian Butterfly (Anita Blake Vampire Hunter (Paperback));Laurell K. Hamilton;2000;st louis;missouri;usa;Middle Age;Obsidian Butterfly (Anita Blake Vampire Hunter (Paperback)) Laurell K. Hamilton 2000
235105;0525945768;6;The Oath;John T. Lescroart;2002;st louis;missouri;usa;Middle Age;The Oath John T. Lescroart 2002
235105;0525947299;9;No Second  Chance;Harlan Coben;2003;st louis;missouri;usa;Middle Age;No Second  Chance Harlan Coben 2003
235105;0553122509;7;All Creatures Great and Small;James Herriot;0;st louis;missouri;usa;Middle Age;All Creatures Great and Small James Herriot 0
235105;055321330X;9;The Awakening;Kate Chopin;1985;st louis;missouri;usa;Middle Age;The Awakening Kate Chopin 1985
235105;0553258001;9;The Cider House Rules;John Irving;1986;st louis;missouri;usa;Middle Age;The Cider House Rules John Irving 1986
235105;0553287346;8;Well-Schooled in Murder;Elizabeth George;1991;st louis;missouri;usa;Middle Age;Well-Schooled in Murder Elizabeth George 1991
235105;0553566040;9;Missing Joseph;Elizabeth George;1994;st louis;missouri;usa;Middle Age;Missing Joseph Elizabeth George 1994
235105;055356773X;8;The Cereal Murders;Diane Mott Davidson;1994;st louis;missouri;usa;Middle Age;The Cereal Murders Diane Mott Davidson 1994
235105;0553800973;6;Body of Lies;IRIS JOHANSEN;2002;st louis;missouri;usa;Middle Age;Body of Lies IRIS JOHANSEN 2002
235105;0553801309;8;A Place of Hiding;ELIZABETH GEORGE;2003;st louis;missouri;usa;Middle Age;A Place of Hiding ELIZABETH GEORGE 2003
235105;0553803409;5;Firestorm (Johansen, Iris);IRIS JOHANSEN;2004;st louis;missouri;usa;Middle Age;Firestorm (Johansen, Iris) IRIS JOHANSEN 2004
235105;059043389X;10;Adventures of Huckleberry Finn;Mark Twain;1987;st louis;missouri;usa;Middle Age;Adventures of Huckleberry Finn Mark Twain 1987
235105;0670031046;8;In This Mountain;Jan Karon;2002;st louis;missouri;usa;Middle Age;In This Mountain Jan Karon 2002
235105;0670910260;8;Miss Julia Takes over;Ann B. Ross;2001;st louis;missouri;usa;Middle Age;Miss Julia Takes over Ann B. Ross 2001
235105;067168390X;9;Lonesome Dove;Larry McMurtry;1988;st louis;missouri;usa;Middle Age;Lonesome Dove Larry McMurtry 1988
235105;0679428895;8;Pompeii: A Novel;ROBERT HARRIS;2003;st louis;missouri;usa;Middle Age;Pompeii: A Novel ROBERT HARRIS 2003
235105;0786864400;9;The First Victim;Ridley Pearson;1999;st louis;missouri;usa;Middle Age;The First Victim Ridley Pearson 1999
235105;0786865636;8;Middle of Nowhere;Ridley Pearson;2000;st louis;missouri;usa;Middle Age;Middle of Nowhere Ridley Pearson 2000
235105;0786865644;8;Parallel Lies;Ridley Pearson;2001;st louis;missouri;usa;Middle Age;Parallel Lies Ridley Pearson 2001
235105;078686804X;8;Black Water;T. Jefferson Parker;2002;st louis;missouri;usa;Middle Age;Black Water T. Jefferson Parker 2002
235105;0804106436;9;Oldest Living Confederate Widow Tells All;Allan Gurganus;1990;st louis;missouri;usa;Middle Age;Oldest Living Confederate Widow Tells All Allan Gurganus 1990
235105;080410753X;9;The Kitchen God's Wife;Amy Tan;1992;st louis;missouri;usa;Middle Age;The Kitchen God's Wife Amy Tan 1992
235105;080507211X;8;Flashback;Jenny Siler;2004;st louis;missouri;usa;Middle Age;Flashback Jenny Siler 2004
235105;0892967811;8;Cyanide Wells;Marcia Muller;2003;st louis;missouri;usa;Middle Age;Cyanide Wells Marcia Muller 2003
235105;1590580362;8;At Risk;Kit Ehrman;2002;st louis;missouri;usa;Middle Age;At Risk Kit Ehrman 2002
235117;0140254544;9;A Light in the Window (The Mitford Years);Jan Karon;1996;pace;florida;usa;Middle Age;A Light in the Window (The Mitford Years) Jan Karon 1996
235117;0786881852;8;Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series);Richard Carlson;1997;pace;florida;usa;Middle Age;Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series) Richard Carlson 1997
235146;0316782505;10;The Weight of Water;Anita Shreve;2001;oak park;illinois;usa;Adult;The Weight of Water Anita Shreve 2001
235146;038550120X;10;A Painted House;JOHN GRISHAM;2001;oak park;illinois;usa;Adult;A Painted House JOHN GRISHAM 2001
235146;044651862X;7;The Celestine Prophecy (Celestine Prophecy);James Redfield;1994;oak park;illinois;usa;Adult;The Celestine Prophecy (Celestine Prophecy) James Redfield 1994
235146;0446519081;5;The Tenth Insight : Holding the Vision;James Redfield;1996;oak park;illinois;usa;Adult;The Tenth Insight : Holding the Vision James Redfield 1996
235146;0446679593;8;Suzanne's Diary for Nicholas;James Patterson;2002;oak park;illinois;usa;Adult;Suzanne's Diary for Nicholas James Patterson 2002
235146;0451146425;8;Lie Down With Lions;Ken Follett;1986;oak park;illinois;usa;Adult;Lie Down With Lions Ken Follett 1986
235146;0451184726;9;She Walks These Hills;Sharyn McCrumb;1995;oak park;illinois;usa;Adult;She Walks These Hills Sharyn McCrumb 1995
235146;0451197399;9;The Ballad of Frankie Silver;Sharyn McCrumb;1999;oak park;illinois;usa;Adult;The Ballad of Frankie Silver Sharyn McCrumb 1999
235146;0553375407;10;Ishmael: An Adventure of the Mind and Spirit;Daniel Quinn;1995;oak park;illinois;usa;Adult;Ishmael: An Adventure of the Mind and Spirit Daniel Quinn 1995
235146;0679426159;8;Standing in the Rainbow : A Novel;FANNIE FLAGG;2002;oak park;illinois;usa;Adult;Standing in the Rainbow : A Novel FANNIE FLAGG 2002
